,AptName,EntrezGeneID,EntrezGeneSymbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,plasma_membrane_associated,in_tissue_atlas,log.adj.P.Val,myeloid_plasma,myeloid_soluble,liver
1210,DNAJA2.11582.63,10294,DNAJA2,0.41313259616494896,4.83385757731659,2.70821825410811,0.0278865128955913,0.139728414295759,-4.14706145168966,False,True,0.854715269497413,False,False,False
1211,DNAJA4.9744.139,55466,DNAJA4,-0.29709331768811104,8.6172441505652,-1.29008572822541,0.234694981081833,0.436723835892094,-5.7292243456984995,False,True,0.3597931041310806,False,False,False
1212,DNAJB11.7110.2,51726,DNAJB11,-0.561186848057885,10.683468163062699,-1.82158825004978,0.107749072403969,0.283912169503402,-5.03320008750704,False,True,0.5468159916414445,False,False,False
1213,DNAJB12.8006.12,54788,DNAJB12,-0.42364690102579206,5.47012583625023,-2.2997081599239997,0.0519780169042399,0.18973004439231,-4.70212141294478,False,True,0.7218638916699488,False,False,False
1214,DNAJB14.8053.16,79982,DNAJB14,0.0010136739170683,4.71741468429346,0.007646913604539841,0.994094587997991,0.9982569390357819,-7.030638573033181,False,True,0.000757662276148388,False,False,False
1215,DNAJB2.11438.6,,DNAJB2,0.114496130306815,8.36817289629609,0.519137969327887,0.6183621167145971,0.7676106888047729,-6.42951972987313,False,True,0.1148589864422841,False,False,False
1216,DNAJB4.18884.22,11080,DNAJB4,0.0750771985860741,6.27484570961455,0.434989083481016,0.675595183202633,0.808819602875818,-6.75597796706573,False,True,0.0921483315545071,False,False,False
1217,DNAJB6.11606.22,,DNAJB6,0.546269677509296,5.43324210596146,2.4893331926777598,0.038894915585404,0.165796623863144,-4.431248893574661,False,True,0.7804243172871638,False,False,False
1218,DNAJB9.11214.40,,DNAJB9,-1.24800642555516,8.61531012524293,-4.32076815673235,0.00283300034209808,0.0521489133473747,-1.42556705047807,False,True,1.2827547367514631,False,False,False
1219,DNAJC10.8297.8,54431,DNAJC10,-0.40262334796304905,6.5713609830660795,-2.2960490605628197,0.0522700390713105,0.18981967621538698,-4.56796658367519,False,True,0.7216587717355879,False,False,False
1220,DNAJC11.9783.75,55735,DNAJC11,0.6362707249893521,6.33460731543819,2.53280466924232,0.0363999497063844,0.15964414102352803,-4.2589205386771605,False,True,0.7968470155388367,False,False,False
1221,DNAJC15.7197.2,29103,DNAJC15,0.30176871799601,4.26362192582407,2.21118094164217,0.0595237233915326,0.20109019546342605,-4.95852986407631,False,True,0.6966091037440578,False,False,False
1222,DNAJC17.14655.1,,DNAJC17,-0.323758294901011,4.55830897277843,-1.5828083716667398,0.153894705561547,0.34852188853351196,-5.8346631723702895,False,True,0.45776994132262644,False,False,False
1223,DNAJC18.8033.1,202052,DNAJC18,-0.052357814539735,4.47654108127712,-0.11916364304686,0.9082191432666651,0.952314399494611,-7.03286789718441,False,True,0.021219648859237526,False,False,False
1224,DNAJC19.4545.53,131118,DNAJC19,0.640072413766776,5.00827488057301,2.7473865456663003,0.0262835427641694,0.135689806717078,-4.07655391655976,False,True,0.8674527761633987,False,False,False
1225,DNAJC27.12799.65,,DNAJC27,-0.0028481936992506,4.9010506096755195,-0.0204314504814639,0.9842226581358551,0.9935117608724441,-7.011822721805331,False,True,0.0028269874854461993,False,False,False
1226,DNAJC30.7866.11,84277,DNAJC30,0.0943047116206426,6.88305454940762,0.44277474335202394,0.6701957414981121,0.8068409208212121,-6.649916032076041,False,True,0.09321208364200217,False,False,False
1227,DNAJC4.8016.19,3338,DNAJC4,-0.07395305230607901,4.79819586171163,-0.52527879498916,0.614286480582152,0.765580555513667,-6.87024521023044,False,True,0.11600910545633936,False,False,False
1228,DNASE1L2.6324.11,1775,DNASE1L2,0.55884312022076,7.7926434721735705,2.37216240336445,0.0465218752975688,0.17959962686657802,-4.29736593546528,False,True,0.745694569951312,False,False,False
1229,DNASE2B.6533.20,58511,DNASE2B,0.18757841478447101,3.3985585688946096,1.4608224885372498,0.183932908068505,0.38182102574785404,-6.086177877134889,False,True,0.41814015997889553,False,False,False
1230,DNER.11442.1,92737,DNER,0.420153879040589,6.371751066792849,1.87415669222754,0.0995184110364985,0.26955711008829897,-5.23234861082421,False,True,0.569349208330283,False,False,False
1231,DNER.9769.48,92737,DNER,-0.8820631170673541,5.39134999531425,-3.5357732354754,0.008258435617647709,0.0826897830141492,-2.8191732158837004,False,True,1.082548147698844,False,False,False
1232,DNM2.11572.4,1785,DNM2,-0.486279631277598,6.77350821870473,-2.24997406842271,0.0560909772621329,0.19581909421038396,-4.6133594843163,False,True,0.7081449626559969,False,False,False
1233,DNMT3L.19142.39,,DNMT3L,-0.0529099664701125,5.22112106527858,-0.312865490111295,0.762751836774645,0.8684999138305051,-6.92413062491163,False,True,0.0612302203060455,False,False,True
1234,DOC2B.7997.118,8447,DOC2B,0.0110773225651424,3.3996150002618597,0.0913621633591142,0.9295546106267321,0.965523059003412,-7.13660981500939,False,True,0.015237349768216581,False,False,False
1235,DOCK9.14002.18,,DOCK9,0.253421058262323,5.269568071686219,1.2804194087246998,0.237899688789591,0.440685500149952,-6.148669869141201,False,True,0.3558712388217385,False,False,False
1236,DOK1.16831.7,,DOK1,0.350022519002572,6.50359152619854,1.4882777853732903,0.17674599127655105,0.372989522397959,-5.74137389247758,False,True,0.42830336773195915,False,False,False
1237,DOK2.14246.50,9046,DOK2,0.503833959233468,5.43013398980912,1.14686290895194,0.28608287034035196,0.489642273733765,-6.249716150520119,False,True,0.31012109401455995,False,False,False
1238,DOK2.19578.19,9046,DOK2,0.3468551553574,9.476775416200939,0.788234078005604,0.45431870284760495,0.639743810772241,-6.206572467782579,False,True,0.1939939070202459,False,False,False
1239,DOS.9123.18,255057,DOS,-0.0765470185750781,4.59310347513018,-0.460283840346569,0.658128218140079,0.797542690145947,-6.92700300771397,False,False,0.09824606112519023,False,False,False
1240,DPEP1.8794.13,1800,DPEP1,-0.47622824221719606,4.85388468629944,-2.14244868409854,0.066126791483766,0.21402522745708602,-5.003861000285781,False,True,0.6695350327271113,False,False,False
1241,DPEP2.8327.26,64174,DPEP2,0.359176925844846,8.83764384118443,1.41975659393783,0.195168717066686,0.395719079067567,-5.560687638123831,False,True,0.4026130103000239,False,False,False
1242,DPP10.7890.68,57628,DPP10,0.319712823563512,5.6622844271354404,1.4929802467501398,0.175540583964455,0.37194686543751704,-5.844080600343161,False,True,0.4295190969338914,False,False,False
1243,DPP4.15460.9,1803,DPP4,-0.016480512975102,6.46390030208768,-0.0882991873631416,0.9319092891404471,0.9664092363805509,-6.82300973769742,False,True,0.01483892796762773,False,False,False
1244,DPP7.8346.9,29952,DPP7,-0.7786614651273941,7.06460069666286,-2.9870669435021604,0.0183496228546785,0.11685159019501598,-3.4475863839588703,False,True,0.932365373060189,False,False,False
1245,DPT.4979.34,1805,DPT,-1.10561710053109,6.01208934566635,-3.8065153889624197,0.00565238393392744,0.0700003126133225,-2.35175943795244,False,True,1.1549000204723465,False,False,False
1246,DPY30.13943.38,,DPY30,0.495216327748887,8.17285149582189,1.24879081129469,0.24864652521639197,0.451113819159132,-5.80484343707978,False,True,0.3457138687732048,False,False,False
1247,DPYSL2.13567.1,1808,DPYSL2,-0.24800444063982602,6.775318445777169,-0.36651095929123,0.7239252604622349,0.8442460382132819,-6.6761203735006704,False,True,0.07353096869805541,False,False,False
1248,DPYSL3.12707.26,1809,DPYSL3,-0.0905880544382782,5.99051181793604,-0.34368755298566805,0.740347340519283,0.854568208114728,-6.825086688898731,False,True,0.06825326796296742,False,False,False
1249,DPYSL5.12683.156,,DPYSL5,-0.23515071341031898,4.7823133905298,-1.7000286205326998,0.129324029770931,0.31529094084938203,-5.64984570347095,False,True,0.5012885075129441,False,False,False
1250,DRAXIN.7084.1,374946,DRAXIN,0.512086511859885,4.7532337165440595,1.9322602323678602,0.0911231357438933,0.25647456747055103,-5.32888064301195,False,True,0.5909556939237627,False,False,False
1251,DRG1.17849.6,4733,DRG1,-0.12821076480079402,3.7842758153945697,-0.618184553885235,0.5544295116147211,0.7195657147432091,-6.905655221537219,False,True,0.1429295377285984,False,False,False
1252,DRGX.8034.6,644168,DRGX,-0.370685369177005,4.246816925904491,-1.94620640429724,0.0892121329075381,0.253675104207175,-5.34598684669796,False,True,0.5957221525495806,False,False,False
1253,DSC1.10882.12,1823,DSC1,-0.5495527872428699,6.579338409906991,-1.12698374842123,0.293897541067531,0.4957282538579939,-6.128553361569519,False,True,0.3047563279277393,False,False,False
1254,DSC2.13126.52,1824,DSC2,-0.5180377265882911,5.51135336075405,-3.2147572167616003,0.0131155276298059,0.09900220374072399,-3.31218846870359,False,True,1.0043551381117035,False,False,False
1255,DSC3.4981.6,1825,DSC3,-0.203759980414437,4.13504169676263,-1.5116538922561398,0.17082645052676598,0.36655017329365797,-5.95998141570787,False,True,0.4358665708367611,False,False,False
1256,DSCAM.9175.48,1826,DSCAM,-0.16731172063457,5.4441287387293205,-1.11605779453953,0.29826561332472196,0.49977303949622104,-6.307682680000791,False,True,0.30122717580827485,False,False,False
1257,DSCAML1.18886.28,57453,DSCAML1,-0.0912610690106801,3.5465515283832096,-0.7581272953608241,0.471110075231072,0.654444806999417,-6.81977637767622,False,True,0.18412697405795786,False,False,False
1258,DSG1.2976.58,1828,DSG1,0.168772758732906,7.77903721775059,0.6127592903220159,0.5578288853126079,0.721986450572369,-6.426668167131389,False,True,0.14147095270303267,False,False,False
1259,DSG2.9484.75,1829,DSG2,-0.321185857412683,6.719773269061671,-1.10846012700841,0.301333770526502,0.503013052420374,-6.14956182711437,False,True,0.2984207455194253,False,False,False
1260,DSG3.16317.20,1830,DSG3,-0.7993795646490279,8.80513800624993,-2.6418387880831298,0.030837459598352997,0.147480777306757,-3.82097005834178,False,True,0.8312645820833764,False,False,False
1261,DSTN.18883.4,11034,DSTN,-0.539412595939424,6.768109525291849,-2.58340436039511,0.0337007731203789,0.152570678946804,-4.1031538713660405,False,True,0.8165289211330151,False,False,False
1262,DTD1.19194.9,92675,DTD1,-0.6216877509856099,7.8600828254165105,-3.0007776597926004,0.0179793456893756,0.11558945533065598,-3.3418268088944703,False,True,0.9370817827025636,False,False,False
1263,DTD2.18280.29,112487,DTD2,-0.603402662590501,5.87217017121992,-3.87003150706999,0.00517920504573869,0.0665938222547712,-2.30184513983545,False,True,1.176566057392844,False,False,False
1264,DTX1.11430.49,1840,DTX1,-0.0666505117317779,7.044185084828349,-0.289903599490465,0.779601567434046,0.878966213786444,-6.68112721269984,False,True,0.05602781826879465,False,False,False
1265,DTX3L.11643.73,,DTX3L,0.560154277224224,5.450154531229369,3.16416451145042,0.0141242734030647,0.10250858098593801,-3.3827811461213497,False,True,0.9892397783266856,False,False,False
1266,DTYMK.19504.22,1841,DTYMK,-0.562058773015326,7.9658019222996295,-2.29466166872123,0.0523811927948684,0.18987424967510297,-4.402178613495019,False,True,0.7215339293245819,False,False,False
1267,DUSP13.6525.17,51207,DUSP13,-0.644889059746798,6.629593460325349,-3.01907676100553,0.0174973131457945,0.11404758402231199,-3.45680949650846,False,True,0.9429139103600798,False,False,False
1268,DUSP15.12838.28,,DUSP15,0.22327964804729397,3.54874876357135,0.773498873126045,0.46248570718852,0.6466075347004739,-6.800269949144759,False,True,0.18935923900721377,False,False,False
1269,DUSP16.14631.22,,DUSP16,-0.142079921614558,4.76276471103091,-0.90296532342765,0.39412176157941403,0.590116770599021,-6.590048644338711,False,True,0.2290620429188411,False,False,False
1270,DUSP23.17326.44,,DUSP23,0.28245837523768,4.81813269177672,1.63496546458856,0.142473156976346,0.33241382088779603,-5.742311485794129,False,True,0.4783209276962224,False,False,False
1271,DUSP26.8967.6,78986,DUSP26,-0.0872468809216018,7.81369912655817,-0.435461674271992,0.675266857170215,0.808819602875818,-6.5157469523785805,False,True,0.0921483315545071,False,False,False
1272,DUSP4.10035.6,1846,DUSP4,-0.0142655443995388,4.94434057838742,-0.0940466364841339,0.9274915192788421,0.9645911800499959,-7.00511847321764,False,True,0.015656713462373458,False,False,False
1273,DUSP6.12341.8,1848,DUSP6,0.401973770265799,6.567907056414139,0.805251276902065,0.44500961462540395,0.6328846317398461,-6.44577063292046,False,True,0.1986754501172323,False,False,False
1274,DUT.9995.6,1854,DUT,0.9850451139033342,6.47280192303667,3.0892127510018996,0.0157718447470181,0.10844345186354,-3.3806438537584595,False,True,0.9647966668437826,False,False,False
1275,DVL2.13575.40,,DVL2,0.267743114512119,8.0985328399291,1.10531808868448,0.302609999498866,0.503921676447864,-5.96636377018216,False,True,0.2976369598438373,False,False,False
1276,DYNLL1.3881.49,8655,DYNLL1,0.615418647191618,5.29096816382327,3.7289822703357,0.00629395684452347,0.0738409813864601,-2.56743885136761,False,True,1.1317025399359373,False,False,False
1277,DYNLL2.11493.169,,DYNLL2,0.8962739759203342,8.2498778408678,2.4572799131805696,0.0408456155334373,0.169805182597488,-4.13831995641732,False,True,0.7700490588556536,False,False,False
1278,DYNLRB1.3845.51,83658,DYNLRB1,1.0967173353611501,6.90402456916189,4.24789411418815,0.0031168869977086897,0.0547316052657354,-1.64029025464753,False,True,1.2617618139107194,False,False,False
1279,DYNLRB2.17827.53,83657,DYNLRB2,0.0840832707866879,5.42161408150016,0.45801431378927404,0.659686460452078,0.79850929638486,-6.8428594059792305,False,True,0.09772002336376454,False,False,False
1280,DYNLT1.14331.262,,DYNLT1,-0.256841080698215,5.25668801488825,-1.34020667216537,0.21866418806793106,0.42070060059185704,-6.06781645382251,False,True,0.37602686798408946,False,False,False
1281,DYNLT3.12867.40,,DYNLT3,0.38564808175490295,6.9380299771875,1.76065498485273,0.118099786501449,0.297525479269709,-5.305095020533151,False,True,0.5264758365491655,False,False,False
1282,DYRK3.4359.87,8444,DYRK3,0.0154499785107838,5.73560442316733,0.08392689896709402,0.93527174888386,0.968703389742385,-6.92026075117767,False,True,0.01380918055239119,False,False,False
1283,EBAG9.19323.1,9166,EBAG9,-0.0601178001490688,6.55776782080516,-0.33530652674998196,0.746414316823836,0.8584129459855742,-6.74139966988466,False,True,0.06630374126612547,False,False,False
1284,EBI3.10851.77,10148,EBI3,1.1181884266131599,10.3747417504403,2.08053279150905,0.0726926944356966,0.22491243919420603,-4.6548494159780995,False,True,0.6479865244487212,False,False,False
1285,ECE1.8767.44,1889,ECE1,0.22241671150067396,6.53346081909137,1.07192037692623,0.31644408200094504,0.517724149664502,-6.220922498914889,False,True,0.28590157652593423,False,False,False
1286,ECEL1.7076.17,9427,ECEL1,-0.253021127670345,4.97662315346942,-1.6441308341466,0.14054868037644103,0.330073111372617,-5.706825625694849,False,True,0.4813898530042199,False,False,False
1287,ECH1.12662.82,1891,ECH1,0.9714080537927249,5.6695955946307,3.26984008801107,0.0121033099253794,0.0962131359946541,-3.19430676253665,False,True,1.0167656296198784,False,False,False
1288,ECHS1.17787.1,1892,ECHS1,0.0991505879743313,7.33217669266487,0.133307098206615,0.8973945604756859,0.946004288089528,-6.693380636763769,False,True,0.024106895004762045,False,False,False
1289,ECI2.12859.33,10455,ECI2,0.0689851517853146,5.5916470151754405,0.448186364961271,0.666454773116055,0.803710878137016,-6.829398381289621,False,True,0.09490015350501688,False,False,False
1290,ECM1.3366.51,1893,ECM1,-0.617766625978037,8.9657386206247,-1.26918842149412,0.24166980253424,0.444545531971274,-5.738515868213559,False,True,0.35208375039418854,False,False,False
1291,EDA.14024.196,1896,EDA,-0.0364819622505363,6.106417424926961,-0.20196982053482504,0.845213972359657,0.917719251274585,-6.85282641807733,False,True,0.03729015787326754,False,False,False
1292,EDA.2826.53,1896,EDA,-0.439900662987267,6.28695671676619,-2.20350136320625,0.0602277126720346,0.20245115416756798,-4.77652604336423,False,True,0.693679742989531,False,False,False
1293,EDA2R.3083.71,60401,EDA2R,0.7538705355804731,6.16854579651466,3.77847590801225,0.005875895820139421,0.0713138551039544,-2.40466365211651,False,True,1.1468260857072519,False,False,False
1294,EDAR.2977.7,10913,EDAR,-0.161712449543434,6.026070603630201,-0.5194798689962561,0.6181348248217221,0.7676106888047729,-6.74785527447104,False,True,0.1148589864422841,False,False,False
1295,EDC4.13066.42,23644,EDC4,0.0837913797370629,9.01456346607627,0.365167480892053,0.7248877974639849,0.8446571370124949,-6.46869197317083,False,True,0.07331954397441195,False,False,False
1296,EDDM3B.7782.34,64184,EDDM3B,0.48061986173529,5.12275407788625,2.0455155964257,0.0766858383749935,0.23103940806192003,-5.13206097791083,False,True,0.6363139367999073,False,False,False
1297,EDF1.12415.122,8721,EDF1,0.35235725618163505,7.48930439472405,1.6815561167004298,0.132937693739732,0.320166216345536,-5.327398614003941,False,True,0.49462449636667566,False,False,False
1298,EDIL3.9360.33,10085,EDIL3,-0.9901656146443739,5.8829026960897,-3.56303509423654,0.0079453626777736,0.0809326336831224,-2.7331893677293597,False,True,1.0918763267094316,False,False,False
1299,EDN1.6495.14,1906,EDN1,0.45543178464346296,5.2885126408688,1.92157837771158,0.0926135302059822,0.259119662990102,-5.29578438870796,False,True,0.5864996298390119,False,True,False
1300,EDN2.12574.36,1907,EDN2,0.0958159819018789,6.3655479545225795,0.36237290342820794,0.726891656462879,0.8454651842101608,-6.77395649799791,False,True,0.07290427170518553,False,False,False
1301,EDN3.15383.200,1908,EDN3,-0.7774072718970451,6.49571918828341,-3.2907637816505804,0.0117407884061724,0.0945748982288645,-3.0616945556847996,False,True,1.0242241173750686,False,False,False
1302,EEA1.14043.12,8411,EEA1,-0.0014820137964513,6.29763761468974,-0.00812059996715413,0.9937287873929681,0.9982569390357819,-6.85081351035866,False,True,0.000757662276148388,False,False,False
1303,EEF1B2.5882.34,1933,EEF1B2,0.446382919427693,3.6216757986625403,2.59594775809259,0.0330639486331502,0.15121374370029597,-4.42332724437092,False,True,0.8204087343510765,False,False,False
1304,EEF1D.17826.341,1936,EEF1D,0.7058122563076751,10.234343340002,2.2837767848234103,0.0532615248735667,0.191088196807601,-4.35597386143553,False,True,0.7187661377468632,False,False,False
1305,EFCAB14.10830.5,9813,EFCAB14,0.10970208792954801,4.9458075089605895,0.43884030844000704,0.672921772272034,0.808261832647318,-6.90629576260593,False,True,0.09244792876302445,False,False,False
1306,EFEMP1.8480.29,2202,EFEMP1,0.0974154655218022,5.0194709625198,0.680725965526492,0.516139828351819,0.686184893977793,-6.75176522202462,False,True,0.16355884695355594,False,False,False
1307,EFHA1.6226.69,221154,EFHA1,-0.142193693603442,5.5868837419801105,-0.8234004617818409,0.435226785419928,0.625779789852179,-6.57631298558565,False,False,0.2035784669127543,False,False,False
1308,EFHA2.6912.6,286097,EFHA2,0.066095682768033,4.2100880714166005,0.42598987068839794,0.681861409816293,0.8137540485886179,-6.9829345158346,False,False,0.0895068377167503,False,False,False
1309,EFHD1.19616.100,80303,EFHD1,-0.0533308200384885,7.208395678115361,-0.282067915003594,0.785380755105412,0.882110348501662,-6.65428797284406,False,True,0.05447708295469048,False,False,False
1310,EFNA2.14124.6,1943,EFNA2,-0.7685056214614101,6.69181203767264,-3.37946772564373,0.0103271024505129,0.0905015719406214,-2.91069641304458,False,True,1.043343877378124,False,False,True
1311,EFNA3.14153.8,1944,EFNA3,-0.151700932895206,5.5191142960158395,-0.807717919865271,0.44367120672979,0.6323188064416689,-6.5958513984735,False,True,0.19906390119740905,False,False,False
1312,EFNA4.2614.28,1945,EFNA4,-0.0555679488558445,5.99560836142624,-0.30500204340397397,0.7685074114737421,0.872545266941707,-6.84443293761358,False,True,0.05921203293836884,False,False,False
1313,EFNA5.2615.60,1946,EFNA5,-1.24738734626293,7.1480318872918405,-5.52594055289605,0.000653030020053279,0.0262663185843652,-0.00251599508805,False,True,1.580600792479768,False,False,False
1314,EFNB1.13104.32,1947,EFNB1,-0.0127811235302868,6.6853335635568705,-0.0678912522275322,0.9476151711536391,0.9749822045682791,-6.7836092485777195,True,True,0.01100331099718541,False,False,False
1315,EFNB2.14131.37,1948,EFNB2,-1.32744020707211,7.8851751297735,-4.55284869841854,0.0021010928629892,0.0459895023871032,-1.15579992158047,False,True,1.337341289528036,False,False,False
1316,EFNB2.8772.5,1948,EFNB2,0.0279815266248127,4.629666379462059,0.18324387647645302,0.859375751472105,0.925239598816684,-7.0237867427495,False,True,0.033745788374876504,False,False,False
1317,EFNB3.2514.65,1949,EFNB3,1.63098818571884,7.107591481058661,5.19790405083468,0.0009540595323049869,0.0313686418969006,-0.411068079952917,False,True,1.5035042836436567,False,False,False
1318,EFNB3.7785.1,1949,EFNB3,-0.668614457230921,6.7688249938063,-2.81884813070431,0.0236001976240932,0.129359013668048,-3.7557115460599304,False,True,0.8882033044819672,False,False,False
1319,EFS.12572.236,,EFS,0.12350864266624499,6.370497623842139,0.655423937466948,0.531429476755752,0.7017135571303511,-6.60123725945132,False,True,0.1538401328056217,False,False,False
1320,EGFL6.17454.15,25975,EGFL6,-1.1330312791623502,5.3862784248502695,-3.9714515836506403,0.00450991301832927,0.06293719527841099,-2.18202226637612,False,True,1.2010926148109462,False,False,False
1321,EGFLAM.12338.27,,EGFLAM,0.8353270238122009,8.916078992224971,2.12502746461002,0.0679126562567344,0.21669202838079601,-4.6014339470874805,False,True,0.664157065117245,False,False,False
1322,EGFR.19567.1,,EGFR,0.275082295367537,5.8924356615793005,0.6205992463387071,0.552920446755999,0.7186021681112391,-6.68128849088877,False,True,0.14351147680945608,False,False,False
1323,EGFR.2677.1,1956,EGFR,-0.68265366596979,9.34583826959085,-2.5853068207242997,0.033603382530595,0.152570678946804,-3.90058500430296,False,True,0.8165289211330151,False,False,False
1324,EGLN1.9901.28,54583,EGLN1,0.19660953206020299,6.72368418255704,0.7087458216609509,0.49953262520826297,0.6736942858085521,-6.51373711062388,False,True,0.17153713626367736,False,False,False
1325,EHBP1.12813.18,23301,EHBP1,-0.25868521934684197,5.19385769168098,-1.6089117919002398,0.148077301633884,0.34008695227499897,-5.72894422855469,True,True,0.46841002982461116,False,False,False
1326,EHD4.11421.10,30844,EHD4,0.674277325017595,8.45495990238322,2.11603344447006,0.0688532050470354,0.218040408212355,-4.62913067723432,True,True,0.6614630135632215,False,False,False
1327,EHF.13387.55,26298,EHF,0.284225775112377,4.749786505917929,1.5334266781103603,0.16547428893557,0.361773217156818,-5.883795476391731,False,True,0.4415635880332825,False,False,False
1328,EHMT2.5843.60,10919,EHMT2,-0.531445757241748,4.93998508250524,-2.9037555456660002,0.0207779967137616,0.12237954009382,-3.8332708689811,False,True,0.9122911832286941,False,False,False
1329,EID3.8079.39,493861,EID3,-0.13220645103062,3.5505058949339596,-0.9080558768949429,0.391590899223834,0.5878235316578511,-6.6865593100281595,False,True,0.23075303230798613,False,False,False
1330,EIF1AD.13545.97,84285,EIF1AD,0.118149661841679,4.81488103513864,0.510623027124627,0.6240369444638629,0.771849216762327,-6.88218983818089,False,True,0.11246753220824822,False,False,False
1331,EIF1AX.9850.38,1964,EIF1AX,0.0879286630224527,5.64105547152718,0.47019131156424104,0.65134685915765,0.792460785727999,-6.81500135056346,False,True,0.10102221928472965,False,False,False
1332,EIF1AY.19224.5,9086,EIF1AY,0.0956868731580567,10.3879859558735,0.295017583888593,0.775837649784289,0.876612720260471,-6.49990882773885,False,True,0.0571922317212454,False,False,False
1333,EIF1B.12701.1,,EIF1B,1.15195146392875,7.83670708233062,3.1780803180137496,0.0138388937956877,0.101600365370525,-3.09107025550763,False,True,0.9931047302596041,False,False,False
1334,EIF2B1.10080.9,1967,EIF2B1,-0.4960535130321261,4.633271334050559,-1.34056631037141,0.2185526590925,0.420658001508919,-6.12532597991185,False,True,0.37607084577577954,False,False,False
1335,EIF2S1.19259.176,1965,EIF2S1,-0.3888758843456189,7.917502192123471,-1.5250614754192298,0.16751241859552599,0.36361321121335,-5.48904536706957,False,True,0.43936034587684647,False,False,False
1336,EIF3G.11454.87,8666,EIF3G,0.688992306311116,8.87763670714762,1.77664212246661,0.11529650708907402,0.293606797814493,-5.092045198700331,False,True,0.5322338935136421,False,False,False
1337,EIF4A1.18829.4,1973,EIF4A1,-0.514656113588353,7.9994152470569,-1.1980131999216699,0.266752614615444,0.470516418433389,-5.883132010922131,False,True,0.32742521748515274,False,False,False
1338,EIF4A2.18824.7,1974,EIF4A2,-0.39643139676977596,5.808444196229201,-2.27018909969213,0.0543812901038815,0.19300026487848104,-4.709597812711429,False,True,0.7144420949550048,False,False,False
1339,EIF4A3.4997.19,9775,EIF4A3,0.142822305441579,4.63853781540757,0.834036006173979,0.42956397448739797,0.620564020740121,-6.67073054118947,False,True,0.20721340768674273,False,False,False
1340,EIF4B.14675.20,1975,EIF4B,0.257365928939308,8.36314537926843,0.924867153073105,0.383317482606361,0.5811143686460329,-6.1274162530527105,False,True,0.23573838605402328,False,False,False
1341,EIF4E.19263.147,1977,EIF4E,-0.593736720746167,10.259843765714901,-2.19334877767184,0.0611711356518422,0.20449113779905603,-4.489582247726361,False,True,0.6893255086266428,False,False,False
1342,EIF4E2.9745.20,9470,EIF4E2,-0.51729183443769,5.38074431216731,-3.45322745336037,0.00928941309578058,0.0867864109780041,-2.95182072752573,False,True,1.0615482713590212,False,False,False
1343,EIF4EBP1.17372.5,1978,EIF4EBP1,0.17770646745409602,6.05851297276976,0.9551634137791171,0.368735214323135,0.569126900165521,-6.400299076044201,False,True,0.24479088668590993,False,False,False
1344,EIF4EBP3.18859.7,8637,EIF4EBP3,0.0736228233547278,3.19894880390278,0.36076460948120104,0.7280459121035708,0.8458509880535491,-7.077681627519809,False,True,0.07270613904857827,False,False,False
1345,EIF4G2.4230.1,1982,EIF4G2,0.249004143389244,6.553960646649999,1.16120016035098,0.28055239098053397,0.483441798591869,-6.11371465264625,False,True,0.3156558030118943,False,False,False
1346,EIF4G3.13991.47,,EIF4G3,0.140444325278289,7.08226730493003,0.6806243394732089,0.5162006857642211,0.686184893977793,-6.47048161043494,False,True,0.16355884695355594,False,False,False
1347,EIF4H.5885.55,7458,EIF4H,0.6588977543661321,8.31813193356925,1.79426629027142,0.112279140212834,0.290321776836042,-5.08970674005765,False,True,0.5371203868172585,False,False,False
1348,EIF5.2612.5,1983,EIF5,0.123493641038798,5.866001247081339,0.762770645603109,0.46849364385318504,0.652028424440424,-6.5975398227100195,False,True,0.18573347127950698,False,False,False
1349,EIF5A2.11355.10,56648,EIF5A2,1.25595662292599,7.619006313815779,2.00372188333813,0.0817334535480568,0.239799022691493,-4.852686039580139,False,True,0.6201525912144704,False,False,False
1350,EIF5A.5888.29,1984,EIF5A,0.234623664816914,7.15923068635946,1.31398037915797,0.226930907441073,0.429072525139141,-5.85512818683324,False,True,0.3674692938161546,False,False,False
1351,ELANE.13671.40,1991,ELANE,0.517176200642609,12.8883927376684,1.65624571395612,0.13804178776718,0.32691740973909994,-5.3065117610829,False,True,0.48556195078000886,False,True,False
1352,ELAVL1.11592.1,1994,ELAVL1,0.118290394102608,5.96729444528019,0.721671672710115,0.49198798116022996,0.670067160832098,-6.61536699928631,False,True,0.17388166578126588,False,False,False
1353,ELF5.13457.33,,ELF5,-0.230623826555746,3.4420548314343,-1.90750426101447,0.0946131751287681,0.26222002482684503,-5.46665431496441,False,True,0.5813341458277644,False,False,False
1354,ELK1.10006.25,2002,ELK1,0.0463065318489546,5.07805834559499,0.318896961309735,0.7583478407509548,0.865999742434845,-6.938869101480201,False,True,0.06248223715025403,False,False,False
1355,ELK3.5707.55,2004,ELK3,0.628138381815214,5.119047754075241,3.25755605826237,0.0123216509272977,0.0964842523322483,-3.2802228910325497,False,True,1.0155435642033641,False,False,False
1356,ELL.11459.81,8178,ELL,0.23247214058107502,6.265599698684079,1.06268563934055,0.320356504878961,0.521772824905948,-6.27064803921101,False,True,0.2825185436733675,False,False,False
1357,ELL2.11494.4,,ELL2,-0.23061664244662802,5.614025689684969,-1.26741679574229,0.242269121017337,0.44530004648254706,-6.1130219306963,False,True,0.3513472595350411,False,False,False
